# Every function start in the executable, named or not - generated from the Ghidra decompile.
# Needed so an address can be attributed to the function that actually contains it: symbols.tsv
# holds only named functions, so the nearest preceding *name* can be thousands of bytes away and
# in a different function entirely.
0015fb70	FUN_0015fb70
0015fc30	FUN_0015fc30
0015fd10	FUN_0015fd10
0015fdc0	FUN_0015fdc0
0015fe08	GetPartnerCharacterContext
0015fe60	FUN_0015fe60
0015fe90	FUN_0015fe90
0015feb8	FUN_0015feb8
0015fec8	FUN_0015fec8
0015ff08	FUN_0015ff08
0015ff78	FUN_0015ff78
0015ffe8	FUN_0015ffe8
00160090	FUN_00160090
001600d8	FUN_001600d8
00160198	FUN_00160198
001601e8	FUN_001601e8
00160210	FUN_00160210
00160250	FUN_00160250
001602b8	FUN_001602b8
001602e8	FUN_001602e8
00160310	FUN_00160310
001603e0	FUN_001603e0
00160420	FUN_00160420
00160468	FUN_00160468
001604b8	FUN_001604b8
00160570	ResetPlayableCharStructType4
00160640	FUN_00160640
001606f8	FUN_001606f8
00160768	FUN_00160768
001607f0	FUN_001607f0
001608d8	FUN_001608d8
00160a58	FUN_00160a58
00160af8	FUN_00160af8
00160b80	FUN_00160b80
00160be8	FUN_00160be8
00160ce8	FUN_00160ce8
00160e00	FUN_00160e00
00160eb0	FUN_00160eb0
00160ef0	FUN_00160ef0
00160f60	FUN_00160f60
00161098	FUN_00161098
001610a0	FUN_001610a0
001610d0	FUN_001610d0
00161198	FUN_00161198
00161368	FUN_00161368
00161420	FUN_00161420
00161490	FUN_00161490
001614f8	FUN_001614f8
00161508	FUN_00161508
001615d8	FUN_001615d8
001617e8	FUN_001617e8
00161870	FUN_00161870
001618b0	FUN_001618b0
00161920	FUN_00161920
00161978	FUN_00161978
001619c0	FUN_001619c0
00161a48	FUN_00161a48
00161a88	FUN_00161a88
00161ac0	FUN_00161ac0
00161b08	FUN_00161b08
00161b78	FUN_00161b78
00161bb0	FUN_00161bb0
00161bd8	FUN_00161bd8
00161c38	FUN_00161c38
00161c68	FUN_00161c68
00161c98	FUN_00161c98
00161d28	FUN_00161d28
00161d58	FUN_00161d58
00161e10	FUN_00161e10
00161f50	FUN_00161f50
00162098	FUN_00162098
00162148	FUN_00162148
00162190	FUN_00162190
00162210	FUN_00162210
00162270	FUN_00162270
001622d0	FUN_001622d0
00162338	FUN_00162338
00162358	FUN_00162358
00162830	FUN_00162830
001629d0	FUN_001629d0
00162c40	FUN_00162c40
00162da8	FUN_00162da8
00162ed8	FUN_00162ed8
001630d8	FUN_001630d8
00163270	FUN_00163270
001633c8	FUN_001633c8
00163640	FUN_00163640
001636d0	FUN_001636d0
001638c0	FUN_001638c0
00163ee8	FUN_00163ee8
00164118	FUN_00164118
001641a8	FUN_001641a8
00164238	FUN_00164238
00164348	FUN_00164348
00164418	FUN_00164418
001646c8	FUN_001646c8
00164840	FUN_00164840
00164b88	FUN_00164b88
00164ca8	Vector4SetXY
00164cc0	InitVehicleButtonBindings
00164d78	FUN_00164d78
00164da0	FUN_00164da0
00164db8	InitBindings
00164e60	FUN_00164e60
00164e88	FUN_00164e88
00164e90	InitDefaultButtonBindings
00164f58	FUN_00164f58
00164fb0	FUN_00164fb0
00165010	FUN_00165010
001650b8	FUN_001650b8
001650d8	FUN_001650d8
001650f8	FUN_001650f8
00165118	FUN_00165118
00165138	FUN_00165138
00165158	FUN_00165158
00165178	FUN_00165178
00165198	FUN_00165198
00165228	FUN_00165228
00165370	FUN_00165370
001654f8	FUN_001654f8
00165618	FUN_00165618
001656a8	FUN_001656a8
001657d8	FUN_001657d8
00165868	FUN_00165868
00165998	FUN_00165998
00165a58	FUN_00165a58
00165b60	FUN_00165b60
00165bf0	FUN_00165bf0
00165d30	FUN_00165d30
00165dc0	FUN_00165dc0
00165ef0	FUN_00165ef0
00165f10	FUN_00165f10
00165f30	FUN_00165f30
00165f90	FUN_00165f90
00165fb8	FUN_00165fb8
001660c0	FUN_001660c0
001660e0	FUN_001660e0
00166130	FUN_00166130
00166150	FUN_00166150
001661a0	FUN_001661a0
001661c0	FUN_001661c0
00166220	FUN_00166220
00166248	FUN_00166248
00166310	FUN_00166310
00166360	FUN_00166360
00166380	FUN_00166380
00166458	FUN_00166458
00166508	FUN_00166508
00166538	FUN_00166538
00166558	FUN_00166558
001665c0	FUN_001665c0
00166670	FUN_00166670
00166728	FUN_00166728
00166808	FUN_00166808
00166840	FUN_00166840
001668c0	FUN_001668c0
001668f8	FUN_001668f8
00166920	FUN_00166920
00166998	FUN_00166998
001669e0	FUN_001669e0
00166a28	FUN_00166a28
00166a50	FUN_00166a50
00166a78	FUN_00166a78
00166ac0	FUN_00166ac0
00166b30	FUN_00166b30
00166b58	FUN_00166b58
00166ba0	FUN_00166ba0
00166c10	FUN_00166c10
00166c98	FUN_00166c98
00166db8	FUN_00166db8
00166ec8	FUN_00166ec8
00167008	FUN_00167008
00167100	FUN_00167100
00167120	FUN_00167120
00167140	FUN_00167140
00167160	FUN_00167160
00167270	FUN_00167270
00167530	FUN_00167530
00167720	FUN_00167720
00167840	FUN_00167840
00167a18	FUN_00167a18
00167df0	FUN_00167df0
00167ed8	FUN_00167ed8
001680b8	FUN_001680b8
001681b0	FUN_001681b0
001682a0	FUN_001682a0
001684f0	FUN_001684f0
001687a8	FUN_001687a8
001688a0	FUN_001688a0
00169028	InitUnkStruct_0x5C0
00169238	FUN_00169238
00169320	FUN_00169320
00169d20	FUN_00169d20
00169f78	FUN_00169f78
0016a0f8	FUN_0016a0f8
0016a278	FUN_0016a278
0016a518	FUN_0016a518
0016a740	FUN_0016a740
0016a890	FUN_0016a890
0016aa58	FUN_0016aa58
0016b718	FUN_0016b718
0016b938	FUN_0016b938
0016ba38	FUN_0016ba38
0016c9f8	FUN_0016c9f8
0016cc08	FUN_0016cc08
0016ce38	FUN_0016ce38
0016d0d0	FUN_0016d0d0
0016d938	InitRendererRelatedInGameController
0016f318	FUN_0016f318
0016fef0	FUN_0016fef0
00170bd8	FUN_00170bd8
00170d30	FUN_00170d30
00171008	FUN_00171008
00171138	FUN_00171138
00171308	FUN_00171308
001715a0	FUN_001715a0
001716d8	FUN_001716d8
00171a28	FUN_00171a28
00171c20	FUN_00171c20
00171d00	FUN_00171d00
00171ee0	FUN_00171ee0
001720d8	HandleEvent
001721a8	GetAgentNode
00172280	FUN_00172280
00172358	FUN_00172358
00172528	FUN_00172528
00172670	FUN_00172670
00172768	FUN_00172768
00172838	FUN_00172838
001728b8	FUN_001728b8
001729d0	FUN_001729d0
00172ae8	FUN_00172ae8
00172d10	FUN_00172d10
00172fc8	FUN_00172fc8
001731c0	FUN_001731c0
00173a38	FUN_00173a38
00173bc8	FUN_00173bc8
00173c80	FUN_00173c80
00173d10	FUN_00173d10
00173f60	FUN_00173f60
00174130	FUN_00174130
00174268	FUN_00174268
001744a0	FUN_001744a0
001745f8	FUN_001745f8
00174a90	FUN_00174a90
00174ca8	FUN_00174ca8
00174dd0	FUN_00174dd0
00174f78	FUN_00174f78
00175048	FUN_00175048
001751a0	FUN_001751a0
001754f8	FUN_001754f8
00175658	FUN_00175658
00175808	FUN_00175808
001759e0	FUN_001759e0
00175d10	FUN_00175d10
00175e50	FUN_00175e50
001760e0	FUN_001760e0
00176270	FUN_00176270
001764a0	FUN_001764a0
001766d0	FUN_001766d0
00176b78	BeginCutsceneMode
00176cb8	EndCutsceneMode
00176db0	ShowBottomTextStrip
00176e60	FUN_00176e60
00176f50	FUN_00176f50
00177048	FUN_00177048
001771b0	FUN_001771b0
00177278	FUN_00177278
00177a18	FUN_00177a18
00177ba8	FUN_00177ba8
00178040	FUN_00178040
00178150	FUN_00178150
00178290	FUN_00178290
001784a0	LoadGlobalResources
00178588	FUN_00178588
00178890	FUN_00178890
00178eb8	FUN_00178eb8
00178ef8	FUN_00178ef8
00178f50	FUN_00178f50
00178fc0	FUN_00178fc0
00179018	FUN_00179018
00179128	FUN_00179128
00179190	FUN_00179190
001791b0	FUN_001791b0
001791e8	FUN_001791e8
00179280	FUN_00179280
001792e8	FUN_001792e8
00179320	FUN_00179320
00179358	FUN_00179358
00179368	FUN_00179368
001793d0	FUN_001793d0
00179410	FUN_00179410
00179468	FUN_00179468
001794f8	DestroyItem
00179538	FUN_00179538
00179568	FUN_00179568
00179598	FUN_00179598
001795b8	FUN_001795b8
001795d8	FUN_001795d8
00179690	FUN_00179690
00179698	FUN_00179698
001796c0	FUN_001796c0
00179700	FUN_00179700
00179798	FUN_00179798
001797d0	FUN_001797d0
00179860	FUN_00179860
001798d8	FUN_001798d8
00179938	FUN_00179938
001799a8	FUN_001799a8
00179a10	FUN_00179a10
00179ae0	FUN_00179ae0
00179b10	FUN_00179b10
00179b58	FUN_00179b58
00179b78	FUN_00179b78
00179ba0	InitBanksHeader
00179be8	FUN_00179be8
00179cb0	ReadBanksHeader
00179d20	WriteBanksHeader
00179d90	FUN_00179d90
00179db0	FUN_00179db0
00179e20	FUN_00179e20
00179e40	FUN_00179e40
00179ea0	FUN_00179ea0
00179f80	FUN_00179f80
0017a038	FUN_0017a038
0017a1d8	FUN_0017a1d8
0017a220	FUN_0017a220
0017a250	FUN_0017a250
0017a288	FUN_0017a288
0017a2c0	FUN_0017a2c0
0017a2e8	FUN_0017a2e8
0017a318	FUN_0017a318
0017a378	FUN_0017a378
0017a3c0	FUN_0017a3c0
0017a3e8	FUN_0017a3e8
0017a400	GetChunkMeta
0017a508	InitChunkManager
0017a580	FUN_0017a580
0017a5d0	FUN_0017a5d0
0017a610	FUN_0017a610
0017a648	FUN_0017a648
0017a680	InitializeAllGameResources
0017a720	FUN_0017a720
0017a748	FUN_0017a748
0017a750	GetNodeIndex
0017a760	FUN_0017a760
0017a7c8	FUN_0017a7c8
0017a898	FindInstanceByChunkAndIndex
0017a978	FUN_0017a978
0017a9c0	FUN_0017a9c0
0017aa30	FUN_0017aa30
0017aa78	FUN_0017aa78
0017aac8	FUN_0017aac8
0017ab60	FUN_0017ab60
0017ab90	FUN_0017ab90
0017abd8	FUN_0017abd8
0017ac08	FUN_0017ac08
0017ac50	FUN_0017ac50
0017ac98	FUN_0017ac98
0017ad08	GetNodeIndex
0017ad18	FUN_0017ad18
0017ad60	FUN_0017ad60
0017add0	GetNodeIndex
0017ade0	FUN_0017ade0
0017ae28	FUN_0017ae28
0017ae98	FUN_0017ae98
0017aea8	FUN_0017aea8
0017aef0	FUN_0017aef0
0017af60	GetNodeIndex
0017af70	FUN_0017af70
0017afb8	FUN_0017afb8
0017b028	FUN_0017b028
0017b0a8	FUN_0017b0a8
0017b130	GetNodeIndex
0017b140	FUN_0017b140
0017b188	FUN_0017b188
0017b208	GetNodeIndex
0017b218	GetNodeIndex
0017b258	CreateButtonBindingsNode
0017b2b0	FUN_0017b2b0
0017b330	SetButtonBindings
0017b380	FUN_0017b380
0017b3e0	FUN_0017b3e0
0017b438	FUN_0017b438
0017b4b8	FUN_0017b4b8
0017b520	FUN_0017b520
0017b588	FUN_0017b588
0017b5f0	FUN_0017b5f0
0017b640	FUN_0017b640
0017b6b8	FUN_0017b6b8
0017b738	FUN_0017b738
0017b7b8	FUN_0017b7b8
0017b860	FUN_0017b860
0017b8d0	RequestGameOver
0017b930	FUN_0017b930
0017b990	FUN_0017b990
0017b9d0	FUN_0017b9d0
0017ba18	FUN_0017ba18
0017bae8	FUN_0017bae8
0017bbe0	FUN_0017bbe0
0017bc38	FUN_0017bc38
0017bcb8	FUN_0017bcb8
0017bd38	FUN_0017bd38
0017be18	FUN_0017be18
0017bf38	FUN_0017bf38
0017c018	FUN_0017c018
0017c0f8	FUN_0017c0f8
0017c1e0	FUN_0017c1e0
0017c200	FUN_0017c200
0017c228	FUN_0017c228
0017c248	FUN_0017c248
0017c310	FUN_0017c310
0017c378	InitMiniBigBoi
0017c3b0	FUN_0017c3b0
0017c3d8	FUN_0017c3d8
0017c418	FUN_0017c418
0017c490	GetSubItemsAmount
0017c4e8	FUN_0017c4e8
0017c4f0	FUN_0017c4f0
0017c500	GetSoundItemSectionReader
0017c5c8	FUN_0017c5c8
0017c5f8	FUN_0017c5f8
0017c630	FUN_0017c630
0017c668	FUN_0017c668
0017c7e0	~SectionReaderInterface
0017c818	FUN_0017c818
0017c820	FUN_0017c820
0017c828	FUN_0017c828
0017c830	FUN_0017c830
0017c838	FUN_0017c838
0017c860	FUN_0017c860
0017c868	FUN_0017c868
0017c870	FUN_0017c870
0017c890	GetNodeIndex_0xc
0017c8a0	FUN_0017c8a0
0017c8c0	FUN_0017c8c0
0017c8d0	FUN_0017c8d0
0017c900	LoadSound
0017ca00	FUN_0017ca00
0017ca20	AbstractMethodCallException
0017ca50	FUN_0017ca50
0017ca60	FUN_0017ca60
0017cad0	FUN_0017cad0
0017cee8	GetRomName
0017cf58	IsT10K
0017cf98	GetSystemLanguageIndex
0017d008	sceScfGetTimeZone
0017d060	sceScfGetSummerTime
0017d0c8	tobcd
0017d0f8	frombcd
0017d118	convertfrombcd
0017d180	converttobcd
0017d1e8	FUN_0017d1e8
0017d2a0	subdate
0017d348	addhour
0017d378	subhour
0017d3a0	AdjustTime
0017d430	sceScfGetLocalTimefromRTC
0017d478	InitDisk
0017d560	Main
0017d840	ParseArguments
0017d9a8	FUN_0017d9a8
0017db88	FUN_0017db88
0017dc68	MainRender
0017ddc8	FUN_0017ddc8
0017e088	FUN_0017e088
0017e1f0	SetDmaRegisterPointers
0017e308	FinishDMATransferAll
0017e3c8	FUN_0017e3c8
0017e510	FUN_0017e510
0017e658	InitDMA_Manager
0017f460	FUN_0017f460
00180660	FUN_00180660
001815e8	FUN_001815e8
001816f0	FUN_001816f0
001816f8	InitGameContextPrototype
00181758	StringEqualToRB
001817a0	GetArchivePath
00181880	FUN_00181880
00181968	FUN_00181968
00181a00	InitAGlobalRelatedToLanguages
00181aa8	FUN_00181aa8
00181b18	SetGameLanguage
00181b90	FUN_00181b90
00181bc8	FUN_00181bc8
00181c00	FUN_00181c00
00181c20	SimpleCopyrightChecksum?
00181c70	FUN_00181c70
00181cf0	MemoryAllocate
00181d20	MemoryDeallocate2?
00181d50	MemoryAllocate2
00181d80	MemoryDeallocate?
00181db0	GetHeapManager?
00181e58	GetDiskManager?
00181ed8	IsVIF0_TransferingFromMemory
00181f00	TransferDMA_Data
00181fa0	FUN_00181fa0
00182040	FinishDMATransferChannel1
00182060	FinishDMATransfer
001820f8	Start_DMAC_GIF_Transfer
00182178	FUN_00182178
00182200	WaitForDmaIdle
00182280	BeginDmaChain
00182308	FUN_00182308
001823e0	AllocDmaTags
00182420	FUN_00182420
00182460	FUN_00182460
00182490	FUN_00182490
001824b0	FUN_001824b0
00182680	FUN_00182680
001828e0	FUN_001828e0
00182b08	FUN_00182b08
001830a8	FUN_001830a8
00183260	FUN_00183260
001834d0	FUN_001834d0
00183740	FUN_00183740
001839b0	FUN_001839b0
00183b60	FUN_00183b60
00183e48	FUN_00183e48
001844d8	FUN_001844d8
00184570	FUN_00184570
00184660	FUN_00184660
001847b0	FUN_001847b0
001849f0	FUN_001849f0
00184ad0	FUN_00184ad0
00184c60	FUN_00184c60
00184df8	FUN_00184df8
00185088	FUN_00185088
001857e8	FUN_001857e8
00185910	FUN_00185910
00185c10	FUN_00185c10
00185df8	FUN_00185df8
001860b0	FUN_001860b0
001861d0	BuildBasisFromForward
00186398	FUN_00186398
00186550	FUN_00186550
001867e0	FUN_001867e0
00186930	FUN_00186930
00186a38	GetRotationXY
00186bd8	GetRotationXZ
00186d70	GetRotationYZ
00186f10	GetRotationXYZ
00187090	GetRotationVec?
001872e0	FUN_001872e0
00187528	FUN_00187528
001876c8	FUN_001876c8
00187890	FUN_00187890
00187c48	FUN_00187c48
00187d78	FUN_00187d78
00188160	FUN_00188160
00188358	FUN_00188358
00188670	FUN_00188670
00188950	FUN_00188950
00188a90	FUN_00188a90
00188cb0	FUN_00188cb0
00188de8	FUN_00188de8
001891d8	FUN_001891d8
001892b8	FUN_001892b8
00189440	FUN_00189440
00189550	FUN_00189550
00189698	FUN_00189698
001899d0	FUN_001899d0
00189ac8	FUN_00189ac8
00189c18	FUN_00189c18
00189dd0	FUN_00189dd0
00189f90	FUN_00189f90
0018a658	FUN_0018a658
0018a7a8	FUN_0018a7a8
0018a9b8	FUN_0018a9b8
0018aae0	FUN_0018aae0
0018ae68	FUN_0018ae68
0018af78	FUN_0018af78
0018b110	FUN_0018b110
0018b390	FUN_0018b390
0018b4c0	FUN_0018b4c0
0018b580	FUN_0018b580
0018b590	FUN_0018b590
0018b5d0	ConstructTransGeoPoint
0018b660	FUN_0018b660
0018b698	FUN_0018b698
0018b6d0	SetTransformMatrix
0018b738	RotateAndTranslate
0018b820	FUN_0018b820
0018b860	FUN_0018b860
0018b880	FUN_0018b880
0018b960	FUN_0018b960
0018b9b0	FUN_0018b9b0
0018ba20	FUN_0018ba20
0018bb98	FUN_0018bb98
0018bc30	FUN_0018bc30
0018bcf8	FUN_0018bcf8
0018bd10	FUN_0018bd10
0018bd30	FUN_0018bd30
0018bda8	FUN_0018bda8
0018be40	FUN_0018be40
0018be70	FUN_0018be70
0018bec0	UnkDebugFunction3
0018bec8	FUN_0018bec8
0018bf88	FUN_0018bf88
0018c050	FUN_0018c050
0018c078	FUN_0018c078
0018c0a8	FUN_0018c0a8
0018c0f8	FUN_0018c0f8
0018c190	FUN_0018c190
0018c1c0	FUN_0018c1c0
0018c1e8	FUN_0018c1e8
0018c278	FUN_0018c278
0018c350	FUN_0018c350
0018c428	FUN_0018c428
0018c510	FUN_0018c510
0018c588	FUN_0018c588
0018c650	FUN_0018c650
0018c6d8	FUN_0018c6d8
0018c740	FUN_0018c740
0018c788	FUN_0018c788
0018c7a8	GetRandom
0018c7f0	GetRandRange
0018c848	GetRandFloat
0018c880	RandomFloatSigned
0018c8c0	GetRandFloat?
0018c910	FUN_0018c910
0018c950	FUN_0018c950
0018c9a0	FUN_0018c9a0
0018ca30	ClampFloat
0018ca78	FUN_0018ca78
0018cb38	FUN_0018cb38
0018cbc8	FUN_0018cbc8
0018cc18	FUN_0018cc18
0018ccd8	FUN_0018ccd8
0018cdb8	FUN_0018cdb8
0018ce00	FUN_0018ce00
0018cf08	FUN_0018cf08
0018cfc0	MakeTranslationTransform
0018d028	FUN_0018d028
0018d090	FUN_0018d090
0018d0d8	FUN_0018d0d8
0018d198	FUN_0018d198
0018d1f0	FUN_0018d1f0
0018d268	FUN_0018d268
0018d318	FUN_0018d318
0018d3f0	FUN_0018d3f0
0018d470	FillPosition
0018d490	FUN_0018d490
0018d4e8	FUN_0018d4e8
0018d530	FUN_0018d530
0018d570	MultiplyMatByMat
0018d5b8	FUN_0018d5b8
0018d608	FUN_0018d608
0018d638	FUN_0018d638
0018d6c8	FUN_0018d6c8
0018d728	FUN_0018d728
0018d7b0	FUN_0018d7b0
0018d830	BuildTrianglePlane
0018d8c0	FUN_0018d8c0
0018d908	FUN_0018d908
0018d968	FUN_0018d968
0018d9d0	FUN_0018d9d0
0018da50	FUN_0018da50
0018daa0	FUN_0018daa0
0018db18	FUN_0018db18
0018db90	FUN_0018db90
0018dc20	FUN_0018dc20
0018dce8	RotateVecByVec
0018dd20	FUN_0018dd20
0018ddb0	AngleToQuaternion
0018de40	FUN_0018de40
0018ded0	FUN_0018ded0
0018df28	FUN_0018df28
0018dfa8	FUN_0018dfa8
0018e080	FUN_0018e080
0018e0b0	FUN_0018e0b0
0018e1d0	FUN_0018e1d0
0018e288	FUN_0018e288
0018e310	FUN_0018e310
0018e420	FUN_0018e420
0018e530	FUN_0018e530
0018e560	FUN_0018e560
0018e590	FUN_0018e590
0018e608	FUN_0018e608
0018e758	FUN_0018e758
0018e7b8	FUN_0018e7b8
0018e818	FUN_0018e818
0018e840	FUN_0018e840
0018e890	FUN_0018e890
0018e920	FUN_0018e920
0018e970	ReadPath
0018ea10	FUN_0018ea10
0018ea78	FUN_0018ea78
0018eb28	FUN_0018eb28
0018eb98	ReadPathPoints
0018ec48	TransformVector?
0018ec80	MultiplyMatrixByVector
0018ecc0	FUN_0018ecc0
0018ed00	InitIdentityMatrix
0018ed30	MultiplyMatrices
0018edb0	Rotate?
0018ee40	TransposeQuadwords
0018ee88	FUN_0018ee88
0018eed0	CopyMatrix?
0018ef18	TransposeMatrix
0018ef98	InvertRigidMatrix
0018f060	FUN_0018f060
0018f088	FUN_0018f088
0018f0e8	FUN_0018f0e8
0018f1f0	FUN_0018f1f0
0018f278	FUN_0018f278
0018f2d8	FUN_0018f2d8
0018f300	FUN_0018f300
0018f330	FUN_0018f330
0018f388	FUN_0018f388
0018f3d0	FUN_0018f3d0
0018f7b8	FUN_0018f7b8
0018f7d8	FUN_0018f7d8
0018f8c8	FUN_0018f8c8
0018f960	FUN_0018f960
0018fb18	FUN_0018fb18
0018fc88	FUN_0018fc88
0018fe08	FUN_0018fe08
0018ff28	FUN_0018ff28
001900c8	FUN_001900c8
00190280	FUN_00190280
00190328	FUN_00190328
001903e0	FUN_001903e0
00190738	FUN_00190738
00190a18	FUN_00190a18
00190b90	FUN_00190b90
00191130	FUN_00191130
001913e0	FUN_001913e0
00191458	FUN_00191458
00191470	FUN_00191470
00191520	FUN_00191520
00191548	FUN_00191548
00191580	FUN_00191580
00191628	FUN_00191628
001916a0	FUN_001916a0
001916f0	FUN_001916f0
00191768	FUN_00191768
00191780	FUN_00191780
00191828	FUN_00191828
00191900	FUN_00191900
001919d0	FUN_001919d0
00191a38	FUN_00191a38
00191ac8	FUN_00191ac8
00191bb8	FUN_00191bb8
00191d68	FUN_00191d68
00191d80	AdvanceTimeClock
00191dd8	AdvanceTimeClockScaled
00191e48	FUN_00191e48
00191ea8	FUN_00191ea8
00191f00	FUN_00191f00
00191f38	FUN_00191f38
00191f70	FUN_00191f70
00191f98	AdvanceGlobalClock
00191fc8	AdvanceClocks
00192038	FUN_00192038
00192068	FUN_00192068
00192080	FUN_00192080
001920a0	FUN_001920a0
001920b0	GetCPU_Timer0_Count
00192110	CPU_Timer0_Interrupt_Handler
00192158	SetupCPU_Timer0
001921c0	FUN_001921c0
001922a0	FUN_001922a0
001922f8	FUN_001922f8
00192330	FUN_00192330
00192360	FUN_00192360
00192410	FUN_00192410
00192528	InitGameNode?
00192558	DestroyNode?
00192588	FUN_00192588
001925a8	SetContextIfNone
001925c0	StampNodeUpdate
00192608	FUN_00192608
00192638	DestroyNodesList
001926c8	FUN_001926c8
00192738	FUN_00192738
001927b8	AttachNodeToContext
00192830	FUN_00192830
001928a8	GetGameNode?
001928c0	FUN_001928c0
00192978	InitUnkMatricesNode
001929d8	FUN_001929d8
00192a00	FUN_00192a00
00192af0	FUN_00192af0
00192b38	FUN_00192b38
00192b80	FUN_00192b80
00192bc8	FUN_00192bc8
00192c80	FUN_00192c80
00192db8	FUN_00192db8
00192e30	DestroyGroupEntry
00192ef8	FUN_00192ef8
00193328	FUN_00193328
00193498	FUN_00193498
00193630	FUN_00193630
001936a0	FUN_001936a0
001937a8	FUN_001937a8
00193848	FUN_00193848
00193960	FUN_00193960
001939e8	FUN_001939e8
00193b18	FUN_00193b18
00193ca8	FUN_00193ca8
001947d0	FUN_001947d0
00194d98	FUN_00194d98
00195188	FUN_00195188
001951a0	DestroyEntryGroup
001951e8	FUN_001951e8
001953a8	FUN_001953a8
00195400	FUN_00195400
00195450	RemoveAttachmentAt
00195510	ReleaseGroupEntries
001955a0	FindDefaultAttachment
00195600	FindAttachmentBySlot
00195658	TakeDefaultAttachment
001956d8	TakeAttachmentBySlot
00195758	FUN_00195758
001957d8	FUN_001957d8
00195870	FUN_00195870
001958c8	InitInstanceInformation
00195938	FUN_00195938
001959a8	FUN_001959a8
00195a08	FUN_00195a08
00195b28	FUN_00195b28
00195c38	FUN_00195c38
00195e98	FindContextRefIndex
00195ed8	RemoveContextRefAt
00195f68	DetachInstanceContextRef
00195fd8	ReleaseEmptyEntryGroup
00196030	FUN_00196030
00196070	FUN_00196070
001960b8	FUN_001960b8
00196168	FUN_00196168
00196208	FUN_00196208
00196258	AddContextRef
00196320	FUN_00196320
001963b8	FUN_001963b8
00196408	FUN_00196408
001965d8	FUN_001965d8
001966b0	FUN_001966b0
00196798	FUN_00196798
001968c0	FUN_001968c0
00196958	FUN_00196958
001969b0	FUN_001969b0
00196b78	FUN_00196b78
00196c08	FUN_00196c08
00196cb0	FUN_00196cb0
00196d88	DetachAttachedObject
00196e00	FUN_00196e00
00196e50	FUN_00196e50
00196e88	FUN_00196e88
00196ec8	FUN_00196ec8
001970d8	FUN_001970d8
00197140	FUN_00197140
00197290	FUN_00197290
00197348	FUN_00197348
00197440	FUN_00197440
001974c0	FUN_001974c0
001974e8	FUN_001974e8
00197548	FUN_00197548
001975b0	GetOrCreateLinkedObjectsNode
00197618	FUN_00197618
001976a8	InitInstanceContextBase
00197720	FUN_00197720
00197780	FUN_00197780
00197798	FUN_00197798
001977b0	FUN_001977b0
001977d8	CreateContextRef
00197898	FUN_00197898
001978b0	FUN_001978b0
001978e0	GetInstanceTransform
00197918	AttachNodeToInstance
00197990	FUN_00197990
001979f0	InitInstanceContext
00197ab8	FUN_00197ab8
00197b88	FUN_00197b88
00197bb8	FUN_00197bb8
00197c10	FUN_00197c10
00197c58	FUN_00197c58
00197c98	FUN_00197c98
00197d00	FUN_00197d00
00197da8	GetContextClock
00197de0	FUN_00197de0
00197fa8	FUN_00197fa8
00198138	ResolveInstanceChunk
00198178	FUN_00198178
001981c0	QueueInstanceEvent
00198328	FUN_00198328
00198380	FUN_00198380
001985d0	FUN_001985d0
00198628	FUN_00198628
00198730	FUN_00198730
001987f8	FUN_001987f8
001988c0	FUN_001988c0
00198938	FUN_00198938
00198a18	FUN_00198a18
00198a50	FUN_00198a50
00198b78	FUN_00198b78
00198bc0	FUN_00198bc0
00198c88	FUN_00198c88
00198d50	FUN_00198d50
00198e18	FUN_00198e18
00198e38	FUN_00198e38
00198ec0	FUN_00198ec0
00199018	FUN_00199018
00199170	FUN_00199170
001991a0	FUN_001991a0
001991d8	FUN_001991d8
00199200	FUN_00199200
00199260	FUN_00199260
001992c0	FUN_001992c0
00199320	FUN_00199320
00199380	FUN_00199380
001993b0	RegisterNodeWithChunk
00199430	FUN_00199430
00199508	FUN_00199508
00199558	FUN_00199558
00199630	FUN_00199630
00199670	FUN_00199670
001996b0	FUN_001996b0
00199720	FUN_00199720
001997d0	FUN_001997d0
00199820	FUN_00199820
00199848	FUN_00199848
00199a00	FUN_00199a00
00199a20	FUN_00199a20
00199a48	FUN_00199a48
00199a70	FUN_00199a70
00199aa0	FUN_00199aa0
00199ae0	FUN_00199ae0
00199b60	FUN_00199b60
00199bf0	FUN_00199bf0
00199c48	FUN_00199c48
00199ca0	FUN_00199ca0
00199cd8	FUN_00199cd8
00199d40	FUN_00199d40
00199d80	FUN_00199d80
00199dc0	FUN_00199dc0
00199e08	FUN_00199e08
00199e80	FUN_00199e80
00199ef8	FUN_00199ef8
00199f40	FUN_00199f40
00199f70	FUN_00199f70
00199fe8	FUN_00199fe8
0019a030	FUN_0019a030
0019a060	FUN_0019a060
0019a088	FUN_0019a088
0019a0c8	UnlinkFromIntrusiveList
0019a140	LinkIntoIntrusiveList
0019a180	AddGameNodeToList
0019a1c0	UnloadNode
0019a238	FUN_0019a238
0019a328	FUN_0019a328
0019a338	FUN_0019a338
0019a370	FUN_0019a370
0019a658	FUN_0019a658
0019a688	FUN_0019a688
0019a6d0	HasNodeSpaceInList
0019a6f0	FUN_0019a6f0
0019a708	FUN_0019a708
0019a7d8	GetNodeIndex
0019a7e0	FUN_0019a7e0
0019a7f8	GetNodeIndex
0019a840	FUN_0019a840
0019aa48	FUN_0019aa48
0019aa78	FUN_0019aa78
0019aa80	FUN_0019aa80
0019aab0	FUN_0019aab0
